"","Year","years.x","Location.2","TP","Sample.ID","Sex.x","Length.x","AA","TP.norm","years.y","d13C.s","Sex.y","Length.y","d13C.norm","years","PHE.mean","Sex","Length","PHE.norm","X.x","Col.Dis.An","UpInAn.45.Winter","UpInAn.45.Spring","UpInAn.45.Summer","UpInAn.45.Autumn","UpInAn.45.Annual","TUMI.45","LUSI.45","MEI","ONI","PDO","WA.SST.Wi","WA.SST.Su","WA.SST.Sp","WA.SST.Au","WA.SST.An","Col.Dis.low","Col.Dis.high","NOI","Fras.Dis.high","Fras.Dis.low","Fras.Dis.an","Dis.Total","NPGO","X.y","Herring.Biomass","Chinook","Chum","Coho","HarborSeal","HatcherySmolts","HakeBiomass","EulachonLandings","WildProduction","allSmolt"
"11",1988,1987,"Coastal",5.03450665885442,"BM_34990","F",152,"Glu",0.699610639683361,1987,NA,"F",152,NA,1987,9.579375,"F",152,-1.00551456264506,110,-0.301499618609579,1.67397643357167,-3.32022831912849,1.54044504094715,25,0.606135803570315,-0.533870159686494,-0.380037973815048,-0.474666666666667,-0.810833333333333,0.531666666666667,0.296272114183781,-0.68085990996051,0.132763164753518,0.174323698942951,-0.0193752330200656,-0.161049313367979,-0.608521539983416,1.29225,-0.0483908269804711,-0.176817270630472,-0.101480237243377,-0.257198923691218,1.32363333333333,16,7.42201971719176,10.2519443634135,-9.0274400430748,-8.20844129204712,6.2135502117698,15.5886997615726,7.62160023660004,14.1915187167548,11.36264645513,15.4832402187682
"12",1988,1987,"Coastal",5.12761237612715,"BM_34991","M",142,"Glu",0.91941478305497,1987,NA,"M",142,NA,1987,9.793436856,"M",142,-0.921073595315643,110,-0.301499618609579,1.67397643357167,-3.32022831912849,1.54044504094715,25,0.606135803570315,-0.533870159686494,-0.380037973815048,-0.474666666666667,-0.810833333333333,0.531666666666667,0.296272114183781,-0.68085990996051,0.132763164753518,0.174323698942951,-0.0193752330200656,-0.161049313367979,-0.608521539983416,1.29225,-0.0483908269804711,-0.176817270630472,-0.101480237243377,-0.257198923691218,1.32363333333333,16,7.42201971719176,10.2519443634135,-9.0274400430748,-8.20844129204712,6.2135502117698,15.5886997615726,7.62160023660004,14.1915187167548,11.36264645513,15.4832402187682
"13",1988,1987,"Coastal",4.76117435733927,"BM_34997","M",108,"Glu",0.0543272548366353,1987,NA,"M",108,NA,1987,11.55928479,"M",108,-0.224499668087774,110,-0.301499618609579,1.67397643357167,-3.32022831912849,1.54044504094715,25,0.606135803570315,-0.533870159686494,-0.380037973815048,-0.474666666666667,-0.810833333333333,0.531666666666667,0.296272114183781,-0.68085990996051,0.132763164753518,0.174323698942951,-0.0193752330200656,-0.161049313367979,-0.608521539983416,1.29225,-0.0483908269804711,-0.176817270630472,-0.101480237243377,-0.257198923691218,1.32363333333333,16,7.42201971719176,10.2519443634135,-9.0274400430748,-8.20844129204712,6.2135502117698,15.5886997615726,7.62160023660004,14.1915187167548,11.36264645513,15.4832402187682
"14",1989,1988,"Coastal",5.07798441491502,"BM_35001","F",NA,"Glu",0.802253003724526,1988,NA,"F",NA,NA,1988,10.87819771,"F",NA,-0.493168047150906,111,-0.182723738615,3.09104245335832,-1.94591014905531,0.405465108108164,50.6666666666667,2.78809290877575,0.136514282816211,0.158958526917639,-0.52475,-0.605,-0.179166666666667,-0.617060983909891,0.57314043590539,0.632763482644961,0.224657039905672,0.203374993636533,-0.179840816994474,-0.324031808630608,1.26641666666667,-0.139049199244589,-0.0812659376136917,-0.118217029598901,-0.140754556544326,0.612241666666667,17,7.3910008260138,10.2483029932244,-9.54677772426801,-7.67226262823427,6.74212635451748,14.9049093982531,7.24481800057344,14.3196492841813,11.1059655018652,14.6756631634073
"15",1980,1979,"Inland",4.63559773915745,"BM_36044","F",105,"Glu",-0.242134249306068,1979,NA,"F",105,NA,1979,11.92477942,"F",105,-0.0803230235999947,102,-0.141430689730878,-1.73460105538811,-1.54044504094715,3.120895416508,-22,-0.882389180198474,0.318165293406983,-0.0296326428899105,0.554583333333333,0.253333333333333,0.6025,0.506272152330746,-0.280859973538776,0.186096765115641,0.387656510934338,0.199791363710487,-0.151602343826658,-0.279045833652038,-1.08591666666667,-0.192082587403492,-0.00608951318936768,-0.115465996227011,-0.10008255057201,-0.7491,8,8.82987309344643,8.94214544654188,-8.71596398595749,8.7809052933097,-9.02831626282392,16.0226871819007,6.62117516325553,14.4034411106622,-11.8957716061375,15.9278836095686
"16",1990,1989,"Inland",4.8021417876423,"BM_36045","",NA,"Glu",0.151043237352687,1989,NA,"",NA,NA,1989,10.8456686,"",NA,-0.50599980319606,112,-0.00731240288847701,3.27083556379891,-2.92673940206704,1.99243016469021,45,2.70805020110221,-0.191637926595222,0.209730852291063,0.420666666666667,0.315,-0.355833333333333,-0.0703946796394632,1.15980686097456,0.362763024881261,-0.0423434763500214,0.352457932466583,-0.0417025557354123,-0.193408567440754,0.579416666666667,0.187507025968857,-0.00910191264036087,0.109400926650046,0.0353009125608672,-0.20155,18,7.07579607911258,7.78138355561081,-9.56208901555186,-7.26685104697254,6.72212512283562,15.5618652554368,6.91057821382654,14.1324788348266,10.9522941208779,15.4477302092831
"17",1990,1989,"Inland",4.79408021188472,"BM_36047","M",122,"Glu",0.132011454928107,1989,NA,"M",122,NA,1989,12.05071735,"M",122,-0.0306442960051825,112,-0.00731240288847701,3.27083556379891,-2.92673940206704,1.99243016469021,45,2.70805020110221,-0.191637926595222,0.209730852291063,0.420666666666667,0.315,-0.355833333333333,-0.0703946796394632,1.15980686097456,0.362763024881261,-0.0423434763500214,0.352457932466583,-0.0417025557354123,-0.193408567440754,0.579416666666667,0.187507025968857,-0.00910191264036087,0.109400926650046,0.0353009125608672,-0.20155,18,7.07579607911258,7.78138355561081,-9.56208901555186,-7.26685104697254,6.72212512283562,15.5618652554368,6.91057821382654,14.1324788348266,10.9522941208779,15.4477302092831
"18",1981,1980,"Inland",4.66689450127866,"BM_39398","F",92,"Glu",-0.168248797479223,1980,NA,"F",92,NA,1980,10.52203436,"F",92,-0.633663782184076,103,0.00938187790253764,-3.78418963391826,-3.16406758837321,0.693147180559945,-9,-2.92673940206704,-0.763400178765456,-0.655885588619825,0.0744166666666667,-0.268333333333333,0.918333333333333,1.39293908602623,0.48980678468059,0.522763190184827,0.917656879688405,0.830791485145014,0.0451729424578939,-0.187115115437338,-0.717416666666667,-0.0621993866275687,0.140296585703199,0.0218920478918534,0.0503943322756619,-0.221833333333333,9,8.78899247383265,-9.71271517050309,-9.36969278170986,8.77807361476345,-8.82386145151736,-16.2315243673197,6.95447370150651,12.4725017782409,-11.822856337049,-16.3014987741794
"19",1981,1980,"Inland",5.07341185733927,"BM_51206","M",NA,"Glu",0.791458101645501,1980,-12.3126914273121,"M",NA,0.896090297616069,1980,10.83458935,"M",NA,-0.510370234270359,103,0.00938187790253764,-3.78418963391826,-3.16406758837321,0.693147180559945,-9,-2.92673940206704,-0.763400178765456,-0.655885588619825,0.0744166666666667,-0.268333333333333,0.918333333333333,1.39293908602623,0.48980678468059,0.522763190184827,0.917656879688405,0.830791485145014,0.0451729424578939,-0.187115115437338,-0.717416666666667,-0.0621993866275687,0.140296585703199,0.0218920478918534,0.0503943322756619,-0.221833333333333,9,8.78899247383265,-9.71271517050309,-9.36969278170986,8.77807361476345,-8.82386145151736,-16.2315243673197,6.95447370150651,12.4725017782409,-11.822856337049,-16.3014987741794
"20",1984,1983,"Inland",4.72548042400593,"BM_51213","M",109,"Glu",-0.0299390466292017,1983,-10.974181542365,"M",109,1.81886126216879,1983,13.83063574,"M",109,0.671480003146052,106,0.120584152074587,-2.51230562397611,-3.06027079469156,1.94591014905531,4.66666666666667,-1.70474809223843,-0.508989487967076,-0.23872444074847,-0.118416666666667,-0.505833333333333,0.8375,0.679605638251973,0.0958067312748572,-0.0972366953742689,-0.0256767461050682,0.163124732011873,0.0140508860861654,0.0565458237779026,1.03233333333333,-0.0694559074453949,0.127625034032606,0.0121753969174101,0.159862927656247,0.620758333333333,12,8.30643144256456,-10.0732055607186,-9.392037702974,-8.9995307541092,-8.10683648798286,-15.7570510889639,7.49099100576603,-13.7247550714452,-11.6034186715415,-15.8637817036009
"21",2005,2004,"Inland",4.68137567400593,"BM_80771","M",NA,"Glu",-0.134061619080599,2004,NA,"M",NA,NA,2004,10.220875,"M",NA,-0.752462096624119,127,-0.229102896085379,3.23212105161822,-3.28341434600577,3.25809653802148,22,2.4567357728213,0.0631369341949455,-0.23872444074847,0.361833333333333,0.0433333333333333,0.375,0.849605714545927,0.22980655579879,1.1827633554884,0.301323553984421,0.640874794954383,-0.117433918453434,-0.476061438117453,-0.232416666666667,-0.00754689084684834,0.208534119807249,0.0827484421444513,-0.182826061901286,-1.38060833333333,33,-8.43691083716232,8.74871545611434,9.20477374422241,8.7809052933097,8.12199314448746,-16.3297199419237,-7.15240438085261,-14.1598382760073,11.7332183013592,-16.373336416031
"22",2008,2007,"Inland",4.8378369406726,"BM_80772","F",NA,"Glu",0.235312418281306,2007,-11.9462056868277,"F",NA,1.14874618312339,2007,11.41245017,"F",NA,-0.282421511717154,130,-0.0913486467790658,3.61091791264422,-0.287682072451781,-2.6149597780362,43,2.78809290877575,0.115368085623251,0.0888489607306129,-0.640333333333333,-0.755,-1.2925,-0.380394304527567,-0.347526576627176,-0.637236657227298,-0.0323432474681713,-0.349375196462553,-0.179872016782317,-0.10533457840716,NA,0.00709006675523227,-0.0299726432261416,-0.0107664306219455,-0.0492163069824514,1.454975,36,-8.49880586594438,-6.56443792880463,8.18185705337661,-9.08140843900759,8.12199314448746,-16.3552918716777,-7.5899290093269,-14.1476455332036,9.86782103642552,-16.4057625851149
"23",2008,2007,"Coastal",4.57998259976351,"BM_80773","F",NA,"Glu",-0.373430569564998,2007,NA,"F",NA,NA,2007,11.99954553,"F",NA,-0.0508300407312608,130,-0.0913486467790658,3.61091791264422,-0.287682072451781,-2.6149597780362,43,2.78809290877575,0.115368085623251,0.0888489607306129,-0.640333333333333,-0.755,-1.2925,-0.380394304527567,-0.347526576627176,-0.637236657227298,-0.0323432474681713,-0.349375196462553,-0.179872016782317,-0.10533457840716,NA,0.00709006675523227,-0.0299726432261416,-0.0107664306219455,-0.0492163069824514,1.454975,36,-8.49880586594438,-6.56443792880463,8.18185705337661,-9.08140843900759,8.12199314448746,-16.3552918716777,-7.5899290093269,-14.1476455332036,9.86782103642552,-16.4057625851149
"24",1995,1994,"Coastal",4.71035260127866,"BM_80774","F",NA,"Glu",-0.0656528375009864,1994,NA,"F",NA,NA,1994,11.29791967,"F",NA,-0.327600351093008,117,-0.000520518014308635,-4.12174353641022,1.29928298413026,-2.59026716544583,-17.3333333333333,-3.0985896589937,-0.189371162116549,0.00740862879043824,0.22525,-0.16,0.6425,0.72627241935956,1.15647345134729,0.842763520791928,0.851323426827872,0.894208204581663,-0.0354720059847757,-0.242882906154005,-1.99983333333333,-0.162751311551377,-0.00377844213531731,-0.0982277565015561,0.0390008575224705,-1.0392,23,-7.66285947505101,-9.49050020142568,-8.56188193298319,8.19481120614829,8.578905181627,15.8086993343114,-6.8629389394717,-13.7863298970516,-11.3870608144115,15.6988144664267
"25",2007,2006,"Inland",4.61482581946048,"BM_80776","F",NA,"Glu",-0.291172634368955,2006,-13.3306387015099,"F",NA,0.194315735740168,2006,11.80008333,"F",NA,-0.129511882645465,129,-0.12815728147088,3.48635519000246,-2.15948424935337,-3.14988295338125,38.3333333333333,2.27726728500976,-0.0908005067363895,-0.0615842426965125,-0.297583333333333,-0.581666666666667,-0.195833333333333,0.392938768134787,0.856473260612423,0.129429755126248,-0.275343277985762,0.275874626471923,-0.15619278493863,-0.268498415461011,NA,0.168700436258002,0.0952601934240977,0.136578447903323,-0.0828766638811285,0.593258333333333,35,-8.52803941973961,-9.08516404052941,-7.11274433246045,-9.12454215115985,8.12199314448746,-15.4423817054192,-7.61980913506541,-14.1540741656674,-11.6277019833947,-15.5863229964147
"26",2008,2007,"Coastal",4.97507378158169,"BM_80777","M",NA,"Glu",0.559301397032068,2007,-14.1120056868277,"M",NA,-0.344359977319546,2007,11.43165893,"M",NA,-0.274844233327124,130,-0.0913486467790658,3.61091791264422,-0.287682072451781,-2.6149597780362,43,2.78809290877575,0.115368085623251,0.0888489607306129,-0.640333333333333,-0.755,-1.2925,-0.380394304527567,-0.347526576627176,-0.637236657227298,-0.0323432474681713,-0.349375196462553,-0.179872016782317,-0.10533457840716,NA,0.00709006675523227,-0.0299726432261416,-0.0107664306219455,-0.0492163069824514,1.454975,36,-8.49880586594438,-6.56443792880463,8.18185705337661,-9.08140843900759,8.12199314448746,-16.3552918716777,-7.5899290093269,-14.1476455332036,9.86782103642552,-16.4057625851149
"27",2009,2008,"Coastal",5.28876277552108,"BM_80778","F",NA,"Glu",1.29985893332148,2008,-13.8301997521597,"F",NA,-0.150082492278375,2008,10.78815292,"F",NA,-0.528688009990871,131,-0.133416850158707,3.77658503453304,-1.84582669049833,-2.83321334405622,0.333333333333333,1.64222773525709,-0.0755213662163978,0.204768062948934,0.394,0.306666666666667,-0.6125,-0.52372773958616,0.0731401180139244,-0.0839033747565807,-0.0656767079580973,-0.150041926071729,-0.271696966339945,-0.147773761682316,NA,-0.0829924931629265,-0.175902859447518,-0.12262047559032,-0.0922820734779073,0.736275,37,-8.54217258776045,-10.2317984704213,-7.90857524009695,-8.9995307541092,8.12199314448746,-16.3117181445956,-7.69264860340116,-14.1473987204206,11.2585701170717,-16.3598152824241
"28",2007,2006,"Inland",3.8734854437029,"BM_80780","F",NA,"Glu",-2.0413303154796,2006,-12.1282387015099,"F",NA,1.02325231682641,2006,17.5675,"F",NA,2.14556062072751,129,-0.12815728147088,3.48635519000246,-2.15948424935337,-3.14988295338125,38.3333333333333,2.27726728500976,-0.0908005067363895,-0.0615842426965125,-0.297583333333333,-0.581666666666667,-0.195833333333333,0.392938768134787,0.856473260612423,0.129429755126248,-0.275343277985762,0.275874626471923,-0.15619278493863,-0.268498415461011,NA,0.168700436258002,0.0952601934240977,0.136578447903323,-0.0828766638811285,0.593258333333333,35,-8.52803941973961,-9.08516404052941,-7.11274433246045,-9.12454215115985,8.12199314448746,-15.4423817054192,-7.61980913506541,-14.1540741656674,-11.6277019833947,-15.5863229964147
"29",2008,2007,"Inland",5.18738464673321,"BM_80782","M",NA,"Glu",1.06052526609283,2007,-12.9087056868277,"M",NA,0.485197065279484,2007,10.74410739,"M",NA,-0.54606264753366,130,-0.0913486467790658,3.61091791264422,-0.287682072451781,-2.6149597780362,43,2.78809290877575,0.115368085623251,0.0888489607306129,-0.640333333333333,-0.755,-1.2925,-0.380394304527567,-0.347526576627176,-0.637236657227298,-0.0323432474681713,-0.349375196462553,-0.179872016782317,-0.10533457840716,NA,0.00709006675523227,-0.0299726432261416,-0.0107664306219455,-0.0492163069824514,1.454975,36,-8.49880586594438,-6.56443792880463,8.18185705337661,-9.08140843900759,8.12199314448746,-16.3552918716777,-7.5899290093269,-14.1476455332036,9.86782103642552,-16.4057625851149
"30",2009,2008,"Inland",4.62440777855139,"BM_81078","",NA,"Glu",-0.268551528259759,2008,NA,"",NA,NA,2008,10.25948625,"",NA,-0.73723111918273,131,-0.133416850158707,3.77658503453304,-1.84582669049833,-2.83321334405622,0.333333333333333,1.64222773525709,-0.0755213662163978,0.204768062948934,0.394,0.306666666666667,-0.6125,-0.52372773958616,0.0731401180139244,-0.0839033747565807,-0.0656767079580973,-0.150041926071729,-0.271696966339945,-0.147773761682316,NA,-0.0829924931629265,-0.175902859447518,-0.12262047559032,-0.0922820734779073,0.736275,37,-8.54217258776045,-10.2317984704213,-7.90857524009695,-8.9995307541092,8.12199314448746,-16.3117181445956,-7.69264860340116,-14.1473987204206,11.2585701170717,-16.3598152824241
"31",2012,2011,"Inland",4.34546942552108,"BM_81979","M",154,"Glu",-0.927069689520651,2011,NA,"M",154,NA,2011,13.84189261,"M",154,0.675920499970958,134,0.15705547293144,-2.12026353620009,-3.24519313318557,3.28341434600577,0.333333333333333,-0.559615787935423,0.156085945409149,-0.0171324801256789,0.169,-0.126666666666667,-1.1,-0.297061448031394,0.0291398102949909,0.272763508076261,0.120990098580839,0.0314579922301732,0.0862460265287623,0.12598932102779,NA,0.286041873320324,0.0114179100131153,0.180622360712363,0.198121057239792,1.47686666666667,40,-8.90333120114736,-7.29601525295122,9.96050512958566,-8.55894467502621,8.12199314448746,-16.3004939051315,-4.86886492592718,NA,12.0859831736685,-16.3411659607535
"32",2013,2012,"Inland",4.80022283158169,"BM_82685","",99,"Glu",0.146512962462761,2012,-14.514153043817,"",99,-0.621601041188124,2012,11.95434708,"",99,-0.068659470556396,135,-0.076734124724517,3.88499433304023,-2.90872089656436,3.0122615755052,64.6666666666667,3.36153212526972,-0.104780731607418,-0.0171324801256789,-0.076,-0.294166666666667,-0.5175,-0.103727504346496,0.856473578503824,0.426096536233821,-0.348676382437242,0.207541556988476,-0.0507103960897091,-0.168084183126648,NA,0.142306598154315,-0.137265866153419,0.0352010877969775,-0.0341225506089078,0.343816666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33",2000,1999,"Inland",4.34837607855139,"NM_1905","M",170,"Glu",-0.920207657863317,1999,-10.9691643986362,"M",170,1.82232008948862,1999,14.86308703,"M",170,1.07875100077816,122,-0.0474632772614996,-0.847297860387204,-2.26868354131836,-0.510825623765991,21,0.606135803570315,0.0901936486331891,-0.0812570082952178,-0.4785,-0.835833333333333,-0.59,0.289605612820656,0.32247349966679,0.602763431782328,-0.129009901419206,0.271458160712642,-0.0419743317936145,-0.216694830196595,0.456666666666667,0.0194677389639786,0.0278043259777814,0.0198590643202952,-0.00557937676533449,1.88586666666667,28,-8.03103972815264,-9.38205698152849,-8.731903140133,8.79105293745624,8.12199314448746,-15.6556595402938,4.2315949921846,-14.137768667492,-11.4098037445502,-15.7704102439257
"34",1997,1996,"Inland",4.50751898461199,"NM_1915","M",149,"Glu",-0.54450280143807,1996,-11.3051420190918,"M",149,1.59069655320955,1996,13.47608296,"M",149,0.53161958956292,119,0.363888471780822,2.94443897916644,-3.32022831912849,-3.29583686600433,5.66666666666667,-2.01490302054226,-0.862560513223781,-0.435097750998075,1.55325,1.17083333333333,1.46083333333333,0.229605511095397,2.45313959667199,1.28276310117522,2.02432344462981,1.4974579133931,0.285017311803367,0.321145464782294,-1.96391666666667,0.340295054609731,0.269956402835613,0.309377071527942,0.403711987206682,-0.657691666666667,25,-8.4502641920022,-9.98954657400525,-8.65198832007362,8.28228482597966,8.50104572878634,-14.1389933702801,-7.12783259573863,-14.1175695233337,-11.1317794804787,-14.5696458462997
"35",1999,1998,"Inland",5.79357440749078,"NM_1917","F",145,"Glu",2.49161913429923,1998,-10.6894584407013,"F",145,2.01514984704019,1998,5.885112429,"F",145,-2.46279009455526,121,0.184278393159026,-4.88027347623301,0,3.16406758837321,0,-3.29583686600433,0.465341811725162,0.224473134028266,-0.855333333333333,-1.225,-1.06333333333333,0.222939009732279,0.20980673381799,-0.173903527344482,-0.00567628834139455,0.0632914819660986,0.213739814288532,-0.0238384022897193,1.33241666666667,0.273796016161198,0.138562905199615,0.21816055227543,0.225469985164144,1.51578333333333,27,-7.86956340271783,-10.1180912647424,-9.26856320619981,8.70931122769767,8.12199314448746,15.2734094164082,-7.44493442419601,-14.1450595867735,-11.9237852694671,15.0598316732731
